subset,metric,direction,mean,sd,median,min,max,n_groups,iqr_outliers,ci_lo,ci_hi
own_round:5,brier,simple_minus_belief,0.004201046843247356,0.019271205652606732,-5.101295830951568e-05,-0.022174693011347654,0.08065622791693036,20,5,-0.0021652063895393797,0.013869741701817838
own_round:5,accuracy,simple_minus_belief,0.004166666666666667,0.018633899812498248,0.0,0.0,0.08333333333333333,20,1,0.0,0.0125
own_round:6,log_loss,simple_minus_belief,0.032476691686512425,0.13157642518447513,6.214550278286166e-05,-0.03845316213383461,0.5839659986750227,20,3,-0.003432432403271203,0.0944457652724501
own_round:6,brier,simple_minus_belief,0.025584062255004408,0.10501928137549287,0.0006150755968971667,-0.003983075967277209,0.4707065982521486,20,5,0.00015194535917229776,0.0739335561572984
own_round:6,accuracy,simple_minus_belief,-0.016666666666666666,0.07453559924999299,0.0,-0.3333333333333333,0.0,20,1,-0.05,0.0
own_round:7,log_loss,simple_minus_belief,0.004786182766198641,0.030465213008035563,0.004745620155166878,-0.09547594654746697,0.052488301582581526,20,1,-0.009322345179314509,0.016779774091253485
own_round:7,brier,simple_minus_belief,0.003331680354603535,0.00928844201968895,0.000935927094237435,-0.010669170150191238,0.03520795935821853,20,4,-0.00011871626984025357,0.007756637780866581
own_round:7,accuracy,simple_minus_belief,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0.0
own_round:8,log_loss,simple_minus_belief,0.04469725901314668,0.11417327361377913,0.005961306569562457,-0.014681644236511854,0.4506550035593328,20,2,0.006127562293118327,0.10120823086953494
own_round:8,brier,simple_minus_belief,0.029188027026277468,0.0862171324675043,0.0006767118314172321,-0.008399115906486815,0.3438434921155272,20,3,0.0011900892824948214,0.07246269114247471
own_round:8,accuracy,simple_minus_belief,-0.020833333333333332,0.0655331263047541,0.0,-0.25,0.0,20,2,-0.05416666666666666,0.0
own_round:9,log_loss,simple_minus_belief,0.036695936034256894,0.09603119849831811,0.0034548838320932855,-0.02258771006556533,0.36847637358971386,20,3,0.0028791986207813342,0.08408309673158608
own_round:9,brier,simple_minus_belief,0.02463585688164996,0.07509808287908994,0.00047212289404645466,-0.013795502478585086,0.29560288358444936,20,3,0.00021139236694288076,0.062149138093087405
own_round:9,accuracy,simple_minus_belief,-0.020833333333333332,0.0655331263047541,0.0,-0.25,0.0,20,2,-0.05416666666666666,0.0
own_round:10,log_loss,simple_minus_belief,0.043613531075332446,0.1187433543747127,0.0018623625774766201,-0.09555211523854545,0.39273339504938354,20,4,-0.0014420306304413588,0.09942832901853413
own_round:10,brier,simple_minus_belief,0.019295990921254655,0.06707594863771253,0.0003833617781963728,-0.0582385929096986,0.2531193294484692,20,5,-0.00389729418044367,0.051921654413269555
own_round:10,accuracy,simple_minus_belief,-0.020833333333333332,0.0655331263047541,0.0,-0.25,0.0,20,2,-0.05416666666666666,0.0
own_round:11,log_loss,simple_minus_belief,-0.011088735063240669,0.1459809273090086,-0.0020151698057977487,-0.5394981889725289,0.2660585007752295,20,5,-0.07989984910087207,0.04448256148754274
own_round:11,brier,simple_minus_belief,-0.005491143165069775,0.11421269956674375,-0.00019453481473504923,-0.42790930119916126,0.21390542544122865,20,5,-0.060118515149591566,0.0380055858558399
own_round:11,accuracy,simple_minus_belief,0.0041666666666666675,0.13375754883872923,0.0,-0.25,0.5,20,3,-0.04583333333333333,0.06666666666666668
own_round:12,log_loss,simple_minus_belief,0.02259142976363705,0.06296025759623425,0.002747241759803558,-0.03749843870932372,0.2289753565373616,20,4,-0.00019070695420256122,0.05320627294501624
own_round:12,brier,simple_minus_belief,0.016118187350213357,0.0476305388111704,0.00017698646586028285,-0.02462720689212868,0.17984040911621826,20,5,-0.00026241113775026236,0.039339385123664174
own_round:12,accuracy,simple_minus_belief,-0.020833333333333332,0.0655331263047541,0.0,-0.25,0.0,20,2,-0.05416666666666666,0.0
own_round:13,log_loss,simple_minus_belief,0.013953977844451427,0.055523575174586455,-0.0032265403642028918,-0.04568524833499391,0.1986882996035482,20,5,-0.0057985968953491954,0.04093035000358817
own_round:13,brier,simple_minus_belief,0.012814197355765134,0.040790916208826966,-0.00025539769964069594,-0.017098686413261868,0.1512181838551363,20,5,-0.0013745688143731482,0.03283749952396287
own_round:13,accuracy,simple_minus_belief,-0.020833333333333332,0.0655331263047541,0.0,-0.25,0.0,20,2,-0.05416666666666666,0.0
own_round:14,log_loss,simple_minus_belief,0.020456187429637358,0.04917142542463048,-0.0003147774244236575,-0.01231931881944196,0.17217930379849236,20,4,0.0024619941414897296,0.043863097888236405
own_round:14,brier,simple_minus_belief,0.015308554933518098,0.03557256780195067,0.00016102581824058493,-0.003686802511727124,0.1273042433698699,20,4,0.002515904191639812,0.03227030148691437
own_round:14,accuracy,simple_minus_belief,-0.025,0.06677622576550266,0.0,-0.25,0.0,20,3,-0.05833333333333333,0.0
own_round:15,log_loss,simple_minus_belief,0.015366328137837951,0.04642417463078039,0.003024797420641403,-0.0718506339184566,0.14867270623243817,20,5,-0.00294540941070733,0.03678866058633415
own_round:15,brier,simple_minus_belief,0.012299289923288815,0.02984803606265926,0.00011245405180130327,-0.018575105760153237,0.10730542754255436,20,4,0.001022061093242791,0.026594654435519456
own_round:15,accuracy,simple_minus_belief,-0.0125,0.0407800404107994,0.0,-0.16666666666666666,0.0,20,2,-0.03333333333333333,0.0
own_round:16,log_loss,simple_minus_belief,0.019053461263168328,0.06922836418297494,0.0010443086916371584,-0.058683731445494165,0.2449466422852237,20,4,-0.006695845291831805,0.052171973643719075
own_round:16,brier,simple_minus_belief,0.006777569112014023,0.030930560560598515,2.368777425684533e-06,-0.04201440010072248,0.08981412866409315,20,5,-0.0049281330622617334,0.021381486138279775
own_round:16,accuracy,simple_minus_belief,-0.004166666666666667,0.018633899812498248,0.0,-0.08333333333333333,0.0,20,1,-0.0125,0.0
own_round:17,log_loss,simple_minus_belief,0.013690373272843346,0.036506253439584906,0.0017641033788246244,-0.058432090463393316,0.10466670616196731,20,3,-0.0008931729758531982,0.03049067729475058
own_round:17,brier,simple_minus_belief,0.01026271684181622,0.025508419491724745,0.0006233187354911065,-0.039717952350416474,0.07265548846077802,20,4,0.00024580232154688904,0.02189695058311812
own_round:17,accuracy,simple_minus_belief,-0.008333333333333333,0.025649458802128853,0.0,-0.08333333333333333,0.0,20,2,-0.020833333333333332,0.0
own_round:18,log_loss,simple_minus_belief,0.003795207771509933,0.042429757889759334,-0.0011498775907693957,-0.0936364864259167,0.1275248199299271,20,6,-0.013482157592405543,0.023115280292803728
own_round:18,brier,simple_minus_belief,0.0022258748685592723,0.02088452242230753,-5.957527007422062e-05,-0.046139161985648686,0.046608667439263514,20,7,-0.006419673402645627,0.011384002777716703
own_round:18,accuracy,simple_minus_belief,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0.0
own_round:19,log_loss,simple_minus_belief,0.025314937763424073,0.06083383362322524,0.0005637064700447496,-0.030518771316330018,0.2327243568236504,20,1,0.0027987475460400928,0.05434395711340586
own_round:19,brier,simple_minus_belief,0.012864528932227235,0.03368213922974565,0.0003326700594139271,-0.01743727023651566,0.1352459506039386,20,2,0.00102286038242958,0.029254966932801763
own_round:19,accuracy,simple_minus_belief,-0.004166666666666667,0.018633899812498248,0.0,-0.08333333333333333,0.0,20,1,-0.0125,0.0
own_round:20,log_loss,simple_minus_belief,0.0285231039076774,0.062258537007324886,0.0002122153044350557,-0.030724717119962146,0.21589583316287603,20,3,0.00518339694030304,0.05705774180300684
own_round:20,brier,simple_minus_belief,0.013561567060097146,0.032440280696264895,0.001013099835996818,-0.018594663776217463,0.12793095601371296,20,4,0.0018146070979283742,0.029189615836316463
own_round:20,accuracy,simple_minus_belief,0.0,0.027036903521793755,0.0,-0.08333333333333333,0.08333333333333333,20,2,-0.0125,0.0125
